Frequency (Hz),Original SRS (g),Transmissibility T_abs,PCB-input SRS (g)
1178.4049526225256,526.4878675833417,0.2045859029905321,107.71199580309764
1185.2122254584062,527.3984350453675,0.20185308514827013,106.45700121627698
1192.0588217572083,528.3105773453981,0.19916361649141368,105.22024521477621
1198.9449686781463,529.2242972071358,0.19651664765436902,104.00138474438577
1205.8708946926577,530.1395973589936,0.1939113503261901,102.80008518526517
1212.836829591991,531.0564805341039,0.19134691660344688,101.61602009247919
1219.8430044948234,531.9749494703245,0.18882255836685474,100.44887094606496
1226.8896518549311,532.8950069102499,0.18633750668064644,99.29832691022182
1233.977005468906,533.8166556012176,0.18389101121372758,98.16408460123806
1241.1053004839043,534.7398982953162,0.18148233968170413,97.04584786379048
1248.2747734054578,535.6647377493947,0.17911077730890107,95.94332755526273
1255.485662105311,536.5911767250697,0.17677562630955337,94.85624133775443
1262.7382058293229,537.5192179887346,0.1744762053873652,93.78431347745837
1270.032645205396,538.4488643115659,0.17221184925269564,92.72727465110856
1277.3692222514683,539.3801184695342,0.16998190815664,91.68486175920596
1284.7481803835344,540.312983243411,0.1677857474413316,90.6568177457514
1292.1697644237313,541.2474614187769,0.16562274710579963,89.64289142421812
1299.63422060845,542.1835557860303,0.16349230138676887,88.64283730951968
1307.1417965965177,543.1212691403962,0.161393818353794,87.65641545572716
1314.6927414774025,544.0606042819323,0.15932671951817265,86.68339129931496
1322.2873057794889,545.0015640155407,0.15729043945507998,85.7235355077103
1329.925741478379,545.944151150974,0.15528442543841925,84.77662383294451
1337.6083020052647,546.8883685028443,0.15330813708787955,83.84243697020084
1345.3352422553232,547.8342188906317,0.15136104602773964,82.92076042107571
1353.106818596187,548.7817051386933,0.14944263555695217,82.01138436136452
1360.9232888764368,549.7308300762688,0.14755240033008699,81.11410351320464
1368.7849124341694,550.6815965374935,0.14568984604870797,80.22871702140415
1376.69195010559,551.6340073614032,0.1438544891627982,79.35502833380191
1384.6446642336775,552.588065391944,0.1420458565818426,78.49284508550194
1392.643318676878,553.543773477981,0.1402634853952169,77.64197898684203
1400.6881788178694,554.5011344733064,0.13850692260152353,76.80224571495124
1408.7795115723563,555.4601512366469,0.13677572484655295,75.9734648087683
1416.917585397937,556.4208266316748,0.1350694581695411,75.15545956738849
1425.1026703029977,557.3831635270149,0.13338769775742793,74.34805695162048
1433.335037855684,558.3471647962529,0.13173002770681372,73.55108748863127
1441.6149611928995,559.3128333179446,0.13009604079334358,72.7643851795719
1449.9427150293784,560.2801719756245,0.1284853382482408,71.98778741007064
1458.318575666789,561.2491836578139,0.1268975295417416,71.22113486349579
1466.742821002914,562.2198712580306,0.1253322321731729,70.46427143688287
1475.2157305408568,563.1922376747949,0.12378907146744798,69.71704415943714
1483.7375853983283,564.1662858116422,0.12226768037774063,68.97930311351493
1492.3086683169615,565.1420185771284,0.12076769929412987,68.25090135800019
1500.9292636717041,566.1194388848404,0.11928877585799678,67.53169485398864
1509.5996574802423,567.0985496534039,0.11783056478197979,66.82154239270218
1518.320137412502,568.0793538064929,0.116392727675288,66.12030552555271
1527.0909928001809,569.0618542728365,0.1149749328741942,65.42784849628386
1535.9125146463614,570.0460539862305,0.1135768552775217,64.74403817511643
1544.7849956351515,571.0319558855443,0.11219817618696153,64.06874399483155
1553.70873014141,572.0195629147302,0.11083858315204698,63.401837888721886
1562.6840142404988,573.0088780228317,0.10949776981963581,62.7431942303518
1571.7111457181209,573.9999041639934,0.10817543578773937,62.09268977506062
1580.7904240801859,574.9926442974685,0.10687128646356096,61.45020360315517
1589.9221505627615,575.9871013876291,0.10558503292559375,60.81561706473012
1599.1066281420542,576.9832784039725,0.10431639178965184,60.188813726066556
1608.3441615444747,577.9811783211334,0.10306508507869577,59.56967931755244
1617.635057256735,578.9808041188908,0.10183084009633477,58.958101683078084
1626.9796235360313,579.9821587821771,0.10061338930387809,58.35397073085482
1636.378170420257,580.985245301087,0.09941247020082583,57.7571783856138
1645.8310097383028,581.9900666708879,0.09822782520868141,57.16761854213682
1655.3384551203899,582.9966258920249,0.09705920155798343,56.58518702007831
1664.9008220084893,584.0049259701347,0.09590635117844815,56.00978152003535
1674.5184276667728,585.0149699160514,0.09476903059212788,55.44130158082705
1684.1915911921549,586.0267607458169,0.09364700080948307,54.87964853794226
1693.9206335248646,587.0403014806888,0.09254002722828204,54.32472548312184
1703.7058774591076,588.0555951471508,0.09144787953523223,53.77643722503594
1713.547647653764,589.0726447769193,0.09037033161026253,53.23469025102459
1723.4462706431711,590.0914534069558,0.08930716143336892,52.69939268986629
1733.4020748479463,591.1120240794734,0.08825815099394752,52.1704542755441
1743.415390585895,592.1343598419472,0.08722308620253327,51.64778631197602
1753.4865500829592,593.1584637471232,0.08620175680487456,51.131301638682515
1763.615887484245,594.1843388530256,0.08519395629826748,50.620914597359615
1773.8037388651148,595.2119882229691,0.08419948185008234,50.11654099933131
1784.0504422423246,596.2414149255659,0.0832181342184171,49.61809809385466
1794.3563375852539,597.2726220347355,0.08224971767480851,49.12550453724961
1804.72176682717,598.3056126297137,0.0812940399289441,48.6386803628313
1815.1470738765888,599.3403897950617,0.08035091205530939,48.15754695161785
1825.6326046286683,600.376956620676,0.07942014842171734,47.68202700379304
1836.178706976702,601.4153162017972,0.07850156661965828,47.21204451089823
1846.785730823645,602.4554716390174,0.07759498739642205,46.74752472873506
1857.4540280937388,603.4974260382935,0.07670023458893384,46.28839415095486
1868.1839527441725,604.541182510953,0.07581713505925877,45.834580483316934
1878.9758607768413,605.5867441737049,0.07494551863172091,45.38601261859361
1889.8301102501434,606.6341141486482,0.0740852180315944,44.94262061210573
1900.7470612908746,607.6832955632827,0.07323606882531625,44.50433565786757
1911.7270761061618,608.734291550515,0.07239790936218096,44.07109006532562
